id_pedido,fecha_pedido,id_cliente,producto,cantidad,ciudad_envio,metodo_pago,canal_venta,calificacion_cliente,categoria,precio_unitario,total_pedido,estado_pedido
ORD-10410,2024-01-05 05:29:24,CUST-1027,Tablet 10 pulgadas,1,Queretaro,Transferencia,App movil,5.0,Computo,4005.45,4005.45,Completado
ORD-11468,2024-03-31 02:07:14,CUST-1236,Impresora Multifuncional,4,Monterrey,Transferencia,Marketplace,5.0,Oficina,2561.05,10244.2,Devuelto
ORD-10400,2024-04-14 02:04:16,CUST-1174,Laptop Gamer X15,5,Puebla,Transferencia,App movil,5.0,Computo,17546.85,87734.25,Completado
ORD-11206,2024-11-16 05:36:48,CUST-1140,"Monitor Curvo 27""",2,Queretaro,Transferencia,App movil,3.0,Computo,6232.29,12464.58,Cancelado
ORD-11891,2024-04-19 14:51:58,CUST-1247,Smartwatch Fit,1,Queretaro,Tarjeta de credito,App movil,5.0,Wearables,2554.54,2554.54,Cancelado
ORD-11895,2024-12-04 23:54:12,CUST-1342,Mouse Inalambrico Pro,5,Monterrey,Tarjeta de debito,Sitio web,5.0,Accesorios,318.76,1593.8,Completado
ORD-11491,2024-12-28 10:38:44,CUST-1139,Cargador USB-C 65W,1,Merida,Tarjeta de debito,App movil,,Accesorios,391.27,391.27,Completado
ORD-11154,2024-04-30 04:29:19,CUST-1347,Cargador USB-C 65W,1,Guadalajara,Tarjeta de debito,App movil,4.0,Accesorios,455.68,455.68,Devuelto
ORD-10351,2024-05-16 19:19:37,CUST-1290,Mouse Inalambrico Pro,3,Guadalajara,Tarjeta de debito,App movil,5.0,Accesorios,316.97,950.91,Completado
ORD-11237,2024-01-07 10:05:03,CUST-1215,Tablet 10 pulgadas,2,Guadalajara,Tarjeta de debito,App movil,5.0,Computo,4338.2,8676.4,Completado
ORD-11275,2024-03-09 11:32:10,CUST-1247,Webcam HD 1080p,3,Tijuana,Tarjeta de debito,App movil,4.0,Accesorios,701.62,2104.86,Devuelto
ORD-10083,2024-05-22 05:14:59,CUST-1172,Silla Ergonomica,3,Puebla,Tarjeta de credito,Sitio web,5.0,Oficina,2894.64,8683.92,Completado
ORD-11041,2024-02-12 23:15:59,CUST-1182,Teclado Mecanico RGB,1,Merida,Tarjeta de debito,App movil,5.0,Accesorios,1243.93,1243.93,Completado
ORD-11308,2024-10-24 15:35:25,CUST-1291,Audifonos Bluetooth,4,,Tarjeta de credito,App movil,3.0,Accesorios,919.82,3679.28,Completado
ORD-11831,2024-01-27 14:43:09,CUST-1298,Laptop Gamer X15,3,queretaro,Tarjeta de debito,Sitio web,5.0,Computo,15938.08,47814.24,Completado
ORD-11882,2024-09-14 06:18:59,CUST-1387,Smartwatch Fit,1,Puebla,Efectivo contra entrega,Marketplace,5.0,Wearables,2515.21,2515.21,Completado
ORD-11177,2024-07-27 08:22:26,CUST-1207,Laptop Ultrabook Air,2,Ciudad de Mexico,Tarjeta de debito,App movil,5.0,Computo,15658.54,31317.08,Cancelado
ORD-10148,2024-05-01 02:55:16,CUST-1066,Mouse Inalambrico Pro,2,Monterrey,Tarjeta de credito,App movil,4.0,Accesorios,326.23,652.46,Completado
ORD-11547,2024-10-21 09:50:59,CUST-1183,Impresora Multifuncional,4,,Tarjeta de debito,Sitio web,4.0,Oficina,2648.43,10593.72,Cancelado
ORD-10730,2024-02-20 20:52:03,CUST-1011,Cargador USB-C 65W,3,Puebla,PayPal,Marketplace,5.0,Accesorios,469.42,1408.26,Completado
ORD-11606,2024-05-11 16:46:26,CUST-1234,Mouse Inalambrico Pro,1,Puebla,Tarjeta de credito,App movil,5.0,Accesorios,321.27,321.27,Completado
ORD-10604,2024-10-28 22:23:15,CUST-1372,Smartwatch Fit,1,Monterrey,Tarjeta de credito,App movil,5.0,Wearables,2259.92,2259.92,Completado
ORD-10360,2024-07-14 15:01:32,CUST-1191,Cargador USB-C 65W,1,Guadalajara,Tarjeta de debito,App movil,4.0,Accesorios,393.76,393.76,Completado
ORD-11609,2024-01-10 08:21:11,CUST-1290,Mouse Inalambrico Pro,4,Puebla,Transferencia,Sitio web,4.0,Accesorios,339.91,1359.64,Completado
ORD-11110,2024-05-29 06:47:50,CUST-1157,Webcam HD 1080p,3,Ciudad de Mexico,Tarjeta de credito,App movil,2.0,Accesorios,672.96,2018.88,Completado
ORD-11846,2024-05-26 20:43:50,CUST-1203,Webcam HD 1080p,2,Queretaro,Tarjeta de credito,App movil,,Accesorios,686.13,1372.26,Devuelto
ORD-11969,2024-06-26 05:15:25,CUST-1051,Bocina Portatil,2,Monterrey,PayPal,App movil,5.0,Accesorios,851.95,1703.9,Cancelado
ORD-11077,2024-01-04 05:32:55,CUST-1001,Webcam HD 1080p,2,,PayPal,App movil,5.0,Accesorios,701.65,1403.3,Cancelado
ORD-11802,2024-06-04 17:18:10,CUST-1312,Laptop Gamer X15,1,Merida,Tarjeta de debito,App movil,5.0,Computo,16792.79,16792.79,Completado
ORD-10821,2024-10-25 14:13:30,CUST-1012,Mouse Inalambrico Pro,2,Puebla,Transferencia,App movil,5.0,Accesorios,359.52,719.04,Devuelto
ORD-11437,2024-03-09 13:13:25,CUST-1259,Laptop Gamer X15,2,Monterrey,Tarjeta de debito,App movil,4.0,Computo,17377.85,34755.7,Devuelto
ORD-10531,2024-01-28 02:23:18,CUST-1187,Tablet 10 pulgadas,1,Guadalajara,Transferencia,Sitio web,4.0,Computo,3848.21,3848.21,Completado
ORD-11371,2024-10-02 13:09:08,CUST-1389,Teclado Mecanico RGB,2,Merida,Tarjeta de credito,App movil,5.0,Accesorios,1196.24,2392.48,Completado
ORD-11641,2024-12-25 01:07:26,CUST-1066,Disco SSD 1TB,3,Monterrey,Tarjeta de credito,App movil,,Almacenamiento,1496.58,4489.74,Completado
ORD-10177,2024-12-07 09:43:33,CUST-1164,Mouse Inalambrico Pro,4,Puebla,Transferencia,App movil,5.0,Accesorios,345.22,1380.88,Cancelado
ORD-11422,2024-02-16 01:41:12,CUST-1059,Laptop Ultrabook Air,1,Guadalajara,Efectivo contra entrega,App movil,1.0,Computo,15786.42,15786.42,Completado
ORD-11561,2024-11-15 10:52:59,CUST-1182,Teclado Mecanico RGB,2,Ciudad de Mexico,Transferencia,Marketplace,2.0,Accesorios,1213.38,2426.76,Completado
ORD-10282,2024-11-06 20:33:02,CUST-1019,Bocina Portatil,1,Puebla,Tarjeta de credito,Marketplace,4.0,Accesorios,780.51,780.51,Completado
ORD-10371,2024-06-13 11:03:23,CUST-1026,Teclado Mecanico RGB,2,Monterrey,Transferencia,App movil,5.0,Accesorios,1174.11,2348.22,Completado
ORD-10739,2024-08-26 19:33:02,CUST-1267,Disco SSD 1TB,2,Merida,PayPal,App movil,,Almacenamiento,1496.48,2992.96,Completado
ORD-10346,2024-02-13 07:43:33,CUST-1333,Laptop Gamer X15,4,Monterrey,Tarjeta de debito,App movil,5.0,Computo,18952.28,75809.12,Completado
ORD-10128,2024-02-19 22:26:46,CUST-1114,Teclado Mecanico RGB,2,Puebla,Transferencia,App movil,4.0,Accesorios,1040.73,2081.46,Completado
ORD-11473,2024-11-13 03:10:42,CUST-1257,Silla Ergonomica,2,Tijuana,Efectivo contra entrega,Marketplace,3.0,Oficina,3184.02,6368.04,Devuelto
ORD-10354,2024-03-25 21:20:57,CUST-1279,Impresora Multifuncional,1,Tijuana,Tarjeta de credito,App movil,4.0,Oficina,2801.25,2801.25,Cancelado
ORD-10331,2024-06-01 06:12:29,CUST-1392,Webcam HD 1080p,1,Merida,Tarjeta de debito,Sitio web,4.0,Accesorios,713.81,713.81,Completado
ORD-10194,2024-09-11 15:52:25,CUST-1156,Smartwatch Fit,1,Guadalajara,Efectivo contra entrega,App movil,4.0,Wearables,2265.34,2265.34,Completado
ORD-10086,2024-11-05 22:37:05,CUST-1091,Teclado Mecanico RGB,4,Guadalajara,Tarjeta de credito,Sitio web,4.0,Accesorios,1104.89,4419.56,Completado
ORD-10731,2024-05-22 02:06:36,CUST-1346,Teclado Mecanico RGB,2,Guadalajara,Tarjeta de credito,Marketplace,5.0,Accesorios,1181.95,2363.9,Completado
ORD-11050,2024-09-21 14:14:49,CUST-1075,"Monitor Curvo 27""",1,Monterrey,Tarjeta de credito,Marketplace,3.0,Computo,6774.09,6774.09,Completado
ORD-11141,2024-08-09 18:59:31,CUST-1096,Mouse Inalambrico Pro,1,Tijuana,Tarjeta de credito,App movil,4.0,Accesorios,329.28,329.28,Completado
ORD-11431,2024-08-06 05:55:42,CUST-1188,Cargador USB-C 65W,2,Ciudad de Mexico,Tarjeta de debito,App movil,1.0,Accesorios,448.52,897.04,Devuelto
ORD-10063,2024-05-03 15:05:12,CUST-1225,Mouse Inalambrico Pro,1,Guadalajara,Tarjeta de credito,App movil,5.0,Accesorios,364.92,364.92,Completado
ORD-10784,2024-10-28 06:44:31,CUST-1002,Laptop Gamer X15,2,Puebla,Transferencia,Sitio web,5.0,Computo,17433.69,34867.38,Completado
ORD-11799,2024-08-10 16:03:25,CUST-1214,Cargador USB-C 65W,2,,Tarjeta de credito,Sitio web,4.0,Accesorios,411.61,823.22,Cancelado
ORD-10104,2024-05-29 11:13:53,CUST-1082,Router WiFi 6,2,Queretaro,Tarjeta de debito,Sitio web,5.0,Redes,1888.09,3776.18,Completado
ORD-10877,2024-11-29 16:37:29,CUST-1218,Router WiFi 6,4,Puebla,PayPal,Marketplace,5.0,Redes,1607.08,6428.32,Completado
ORD-10411,2024-01-01 12:07:23,CUST-1340,Tablet 10 pulgadas,5,Ciudad de Mexico,Tarjeta de credito,Sitio web,,Computo,4438.55,22192.75,Cancelado
ORD-10334,2024-08-14 15:32:06,CUST-1250,Laptop Gamer X15,1,Tijuana,Tarjeta de debito,Marketplace,5.0,Computo,17855.41,17855.41,Completado
ORD-10569,2024-03-20 16:20:21,CUST-1170,Mouse Inalambrico Pro,1,Ciudad de Mexico,Tarjeta de debito,App movil,4.0,Accesorios,323.03,323.03,Completado
ORD-11700,2024-04-22 16:03:58,CUST-1337,Audifonos Bluetooth,1,Monterrey,Tarjeta de debito,App movil,3.0,Accesorios,844.18,844.18,Completado
ORD-11172,2024-07-01 17:30:29,CUST-1251,Cargador USB-C 65W,4,Puebla,Tarjeta de debito,App movil,5.0,Accesorios,432.42,1729.68,Completado
ORD-11220,2024-11-14 23:50:34,CUST-1238,"Monitor Curvo 27""",4,Queretaro,Transferencia,App movil,,Computo,6995.83,27983.32,Completado
ORD-11809,2024-05-16 21:48:13,CUST-1202,Laptop Gamer X15,2,Queretaro,Efectivo contra entrega,App movil,2.0,Computo,19076.39,38152.78,Devuelto
ORD-10967,2024-07-27 00:57:41,CUST-1129,Mouse Inalambrico Pro,1,Merida,Tarjeta de credito,App movil,5.0,Accesorios,329.14,329.14,Cancelado
ORD-11277,2024-11-18 01:52:41,CUST-1040,Laptop Ultrabook Air,1,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Computo,13287.33,13287.33,Completado
ORD-10563,2024-09-05 05:59:08,CUST-1197,Laptop Gamer X15,2,Merida,Tarjeta de credito,App movil,4.0,Computo,18426.32,36852.64,Completado
ORD-10965,2024-07-15 15:21:18,CUST-1100,Teclado Mecanico RGB,4,Ciudad de Mexico,Tarjeta de credito,App movil,,Accesorios,1021.84,4087.36,Devuelto
ORD-11617,2024-09-05 00:56:35,CUST-1057,Cargador USB-C 65W,5,Ciudad de Mexico,Tarjeta de debito,Marketplace,5.0,Accesorios,423.76,2118.8,Completado
ORD-11648,2024-07-18 02:48:01,CUST-1157,Router WiFi 6,2,Tijuana,Tarjeta de debito,Sitio web,5.0,Redes,1886.54,3773.08,Completado
ORD-10716,2024-09-22 22:22:26,CUST-1012,Silla Ergonomica,1,Puebla,Tarjeta de credito,App movil,5.0,Oficina,3084.94,3084.94,Completado
ORD-11559,2024-07-12 10:15:35,CUST-1392,Audifonos Bluetooth,1,Guadalajara,PayPal,App movil,5.0,Accesorios,906.49,906.49,Cancelado
ORD-10461,2024-10-11 08:19:25,CUST-1238,Smartwatch Fit,2,Queretaro,PayPal,Sitio web,3.0,Wearables,2566.67,5133.34,Cancelado
ORD-10556,2024-08-09 12:49:42,CUST-1313,Smartwatch Fit,2,Ciudad de Mexico,Tarjeta de debito,Sitio web,5.0,Wearables,2668.86,5337.72,Completado
ORD-10202,2024-07-29 20:59:55,CUST-1197,Silla Ergonomica,1,tijuana,Tarjeta de debito,Sitio web,5.0,Oficina,3106.95,3106.95,Devuelto
ORD-11207,2024-05-16 20:43:55,CUST-1312,Silla Ergonomica,2,Guadalajara,Tarjeta de credito,Sitio web,,Oficina,3081.34,6162.68,Completado
ORD-10424,2024-03-25 04:47:38,CUST-1279,Laptop Ultrabook Air,1,Tijuana,Tarjeta de credito,Sitio web,3.0,Computo,13718.56,13718.56,Completado
ORD-11783,2024-04-26 14:59:44,CUST-1245,Cargador USB-C 65W,1,Tijuana,Tarjeta de credito,App movil,5.0,Accesorios,391.25,391.25,Completado
ORD-10192,2024-09-04 17:56:13,CUST-1255,Silla Ergonomica,1,Queretaro,Tarjeta de credito,Sitio web,1.0,Oficina,3120.8,3120.8,Completado
ORD-11518,2024-04-30 13:54:22,CUST-1332,Bocina Portatil,1,Tijuana,Tarjeta de credito,Sitio web,4.0,Accesorios,911.62,911.62,Completado
ORD-10066,2024-08-17 15:54:04,CUST-1057,Impresora Multifuncional,1,Monterrey,Transferencia,App movil,4.0,Oficina,2564.39,2564.39,Completado
ORD-10519,2024-10-07 03:38:43,CUST-1269,Webcam HD 1080p,2,Puebla,PayPal,App movil,3.0,Accesorios,730.57,1461.14,Completado
ORD-11123,2024-07-24 10:52:32,CUST-1339,Mouse Inalambrico Pro,3,Merida,Tarjeta de debito,App movil,5.0,Accesorios,355.78,1067.34,Completado
ORD-10384,2024-10-20 03:43:17,CUST-1138,Silla Ergonomica,3,Guadalajara,Tarjeta de credito,Marketplace,5.0,Oficina,2913.48,8740.44,Completado
ORD-10558,2024-04-11 18:59:20,CUST-1106,Webcam HD 1080p,5,Monterrey,Transferencia,App movil,5.0,Accesorios,715.82,3579.1,Completado
ORD-11515,2024-07-17 18:21:34,CUST-1220,Tablet 10 pulgadas,5,Queretaro,Tarjeta de credito,App movil,4.0,Computo,3990.35,19951.75,Cancelado
ORD-11993,2024-04-21 03:39:46,CUST-1198,Disco SSD 1TB,1,Monterrey,Tarjeta de debito,App movil,4.0,Almacenamiento,1308.3,1308.3,Completado
ORD-11331,2024-12-04 21:32:05,CUST-1295,Impresora Multifuncional,1,Queretaro,Tarjeta de credito,App movil,5.0,Oficina,2794.9,2794.9,Completado
ORD-10425,2024-03-20 17:19:47,CUST-1041,Audifonos Bluetooth,1,Ciudad de Mexico,Tarjeta de debito,App movil,5.0,Accesorios,819.76,819.76,Cancelado
ORD-10754,2024-02-15 21:35:16,CUST-1177,Audifonos Bluetooth,1,Tijuana,Efectivo contra entrega,Marketplace,5.0,Accesorios,966.15,966.15,Cancelado
ORD-11512,2024-08-14 16:20:14,CUST-1221,Audifonos Bluetooth,4,queretaro,Tarjeta de credito,App movil,4.0,Accesorios,859.54,3438.16,Cancelado
ORD-11197,2024-09-28 01:42:50,CUST-1144,Disco SSD 1TB,1,Guadalajara,Tarjeta de credito,Marketplace,,Almacenamiento,1391.99,1391.99,Completado
ORD-10595,2024-08-05 22:32:48,CUST-1299,Laptop Gamer X15,1,Merida,Tarjeta de debito,Marketplace,3.0,Computo,18355.27,18355.27,Completado
ORD-10434,2024-06-22 21:15:32,CUST-1062,"Monitor Curvo 27""",3,Ciudad de Mexico,PayPal,App movil,5.0,Computo,6025.72,18077.16,Completado
ORD-11853,2024-11-22 04:19:44,CUST-1301,Audifonos Bluetooth,3,tijuana,PayPal,Sitio web,2.0,Accesorios,807.74,2423.22,Completado
ORD-11347,2024-04-03 06:14:23,CUST-1242,Router WiFi 6,5,Tijuana,Tarjeta de debito,Sitio web,4.0,Redes,1629.92,8149.6,Completado
ORD-11204,2024-02-08 19:24:26,CUST-1351,Bocina Portatil,3,Monterrey,Transferencia,App movil,4.0,Accesorios,798.72,2396.16,Completado
ORD-10339,2024-12-03 12:46:02,CUST-1049,"Monitor Curvo 27""",1,Merida,Tarjeta de debito,Sitio web,3.0,Computo,6539.99,6539.99,Completado
ORD-10497,2024-04-22 12:04:35,CUST-1070,Bocina Portatil,1,Monterrey,Efectivo contra entrega,App movil,5.0,Accesorios,902.85,902.85,Completado
ORD-10564,2024-08-19 12:52:00,CUST-1199,"Monitor Curvo 27""",1,Merida,PayPal,App movil,5.0,Computo,7036.31,7036.31,Completado
ORD-11024,2024-01-09 23:27:12,CUST-1274,"Monitor Curvo 27""",1,Merida,Tarjeta de credito,App movil,5.0,Computo,5809.38,5809.38,Completado
ORD-10771,2024-08-29 23:04:39,CUST-1339,Mouse Inalambrico Pro,1,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Accesorios,302.39,302.39,Completado
ORD-10162,2024-04-27 22:07:32,CUST-1330,Mouse Inalambrico Pro,2,Queretaro,Transferencia,Marketplace,5.0,Accesorios,361.91,723.82,Cancelado
ORD-10920,2024-08-22 19:33:34,CUST-1272,"Monitor Curvo 27""",3,Monterrey,Tarjeta de debito,Marketplace,3.0,Computo,6425.87,19277.61,Completado
ORD-11625,2024-04-08 07:36:12,CUST-1057,Teclado Mecanico RGB,3,Puebla,Tarjeta de credito,Sitio web,4.0,Accesorios,1027.87,3083.61,Cancelado
ORD-10025,2024-06-01 07:28:57,CUST-1295,Laptop Ultrabook Air,1,Merida,Tarjeta de credito,Sitio web,5.0,Computo,13244.25,13244.25,Completado
ORD-11168,2024-08-02 20:02:50,CUST-1201,Router WiFi 6,1,queretaro,Tarjeta de credito,App movil,,Redes,1766.42,1766.42,Completado
ORD-10881,2024-02-01 17:23:57,CUST-1318,Mouse Inalambrico Pro,3,Ciudad de Mexico,Tarjeta de credito,Sitio web,5.0,Accesorios,323.11,969.33,Devuelto
ORD-11499,2024-02-09 10:25:48,CUST-1383,Tablet 10 pulgadas,3,Monterrey,PayPal,Sitio web,4.0,Computo,4677.27,14031.81,Cancelado
ORD-10245,2024-03-02 05:08:00,CUST-1180,Impresora Multifuncional,4,Tijuana,Transferencia,Sitio web,,Oficina,2450.54,9802.16,Cancelado
ORD-11457,2024-12-20 09:46:55,CUST-1195,Webcam HD 1080p,1,Guadalajara,Tarjeta de debito,Sitio web,4.0,Accesorios,664.41,664.41,Completado
ORD-10184,2024-09-12 09:55:15,CUST-1382,Bocina Portatil,5,Puebla,Efectivo contra entrega,App movil,1.0,Accesorios,815.52,4077.6,Completado
ORD-10253,2024-06-29 10:22:11,CUST-1256,Bocina Portatil,2,Puebla,Tarjeta de debito,App movil,5.0,Accesorios,813.81,1627.62,Cancelado
ORD-11659,2024-12-29 16:58:32,CUST-1169,Smartwatch Fit,3,Ciudad de Mexico,Tarjeta de credito,Sitio web,4.0,Wearables,2558.25,7674.75,Completado
ORD-10225,2024-11-10 05:05:06,CUST-1135,Silla Ergonomica,2,Merida,Tarjeta de credito,Sitio web,5.0,Oficina,2969.41,5938.82,Completado
ORD-11097,2024-10-13 08:50:48,CUST-1366,Teclado Mecanico RGB,1,merida,Tarjeta de credito,Sitio web,4.0,Accesorios,1232.63,1232.63,Completado
ORD-11116,2024-05-01 20:47:46,CUST-1082,Laptop Gamer X15,1,Puebla,PayPal,App movil,4.0,Computo,18057.09,18057.09,Completado
ORD-11531,2024-10-01 07:08:51,CUST-1062,Laptop Ultrabook Air,1,Guadalajara,Tarjeta de debito,Sitio web,5.0,Computo,15587.09,15587.09,Completado
ORD-10828,2024-08-26 11:15:30,CUST-1333,Bocina Portatil,1,Monterrey,Efectivo contra entrega,Sitio web,4.0,Accesorios,810.03,810.03,Completado
ORD-10925,2024-10-14 17:02:36,CUST-1261,Audifonos Bluetooth,4,Merida,PayPal,App movil,5.0,Accesorios,937.8,3751.2,Cancelado
ORD-11517,2024-03-14 21:11:09,CUST-1120,Teclado Mecanico RGB,2,Puebla,Tarjeta de debito,Marketplace,1.0,Accesorios,1167.41,2334.82,Completado
ORD-10388,2024-08-04 06:39:15,CUST-1029,Tablet 10 pulgadas,4,Tijuana,Tarjeta de debito,App movil,4.0,Computo,4166.43,16665.72,Completado
ORD-10386,2024-12-09 09:03:42,CUST-1132,Laptop Gamer X15,3,Queretaro,PayPal,Sitio web,4.0,Computo,19197.11,57591.33,Completado
ORD-10181,2024-02-18 06:51:13,CUST-1016,Impresora Multifuncional,2,Ciudad de Mexico,PayPal,Sitio web,4.0,Oficina,2633.96,5267.92,Completado
ORD-10913,2024-03-29 08:12:13,CUST-1376,Bocina Portatil,1,Merida,Tarjeta de debito,Marketplace,3.0,Accesorios,891.14,891.14,Completado
ORD-11911,2024-09-03 18:39:04,CUST-1013,Audifonos Bluetooth,2,Guadalajara,Tarjeta de debito,Sitio web,1.0,Accesorios,991.7,1983.4,Devuelto
ORD-10835,2024-06-07 17:03:14,CUST-1031,Audifonos Bluetooth,5,monterrey,Tarjeta de debito,App movil,5.0,Accesorios,993.87,4969.35,Completado
ORD-11503,2024-04-28 00:32:31,CUST-1006,"Monitor Curvo 27""",2,Puebla,PayPal,Marketplace,4.0,Computo,6661.85,13323.7,Completado
ORD-10092,2024-09-07 13:17:29,CUST-1283,Tablet 10 pulgadas,2,Tijuana,Efectivo contra entrega,Sitio web,5.0,Computo,4406.92,8813.84,Completado
ORD-10940,2024-03-02 18:11:52,CUST-1252,Laptop Gamer X15,5,Monterrey,Transferencia,App movil,4.0,Computo,16666.71,83333.55,Cancelado
ORD-11562,2024-10-03 06:25:42,CUST-1094,Cargador USB-C 65W,1,Monterrey,Tarjeta de credito,App movil,4.0,Accesorios,454.55,454.55,Devuelto
ORD-10419,2024-05-30 17:45:16,CUST-1265,Laptop Gamer X15,2,Monterrey,Tarjeta de debito,App movil,5.0,Computo,16650.16,33300.32,Completado
ORD-11791,2024-11-14 02:46:38,CUST-1242,Laptop Ultrabook Air,4,Tijuana,Tarjeta de debito,Marketplace,3.0,Computo,15769.14,63076.56,Completado
ORD-10584,2024-02-25 23:59:58,CUST-1199,Teclado Mecanico RGB,4,Ciudad de Mexico,Tarjeta de debito,App movil,3.0,Accesorios,1125.53,4502.12,Cancelado
ORD-10926,2024-01-09 15:33:33,CUST-1279,Laptop Ultrabook Air,3,,Tarjeta de debito,Sitio web,5.0,Computo,15772.33,47316.99,Completado
ORD-11960,2024-10-26 05:18:56,CUST-1032,Cargador USB-C 65W,3,Tijuana,Tarjeta de credito,Sitio web,,Accesorios,421.42,1264.26,Devuelto
ORD-10294,2024-02-07 16:33:23,CUST-1296,Mouse Inalambrico Pro,1,Guadalajara,Transferencia,App movil,4.0,Accesorios,357.39,357.39,Completado
ORD-11201,2024-10-08 02:53:40,CUST-1001,Bocina Portatil,2,Guadalajara,Tarjeta de credito,Sitio web,,Accesorios,804.2,1608.4,Completado
ORD-10730,2024-02-20 20:52:03,CUST-1011,Cargador USB-C 65W,3,Puebla,PayPal,Marketplace,5.0,Accesorios,469.42,1408.26,Completado
ORD-10572,2024-02-14 17:57:20,CUST-1393,Webcam HD 1080p,1,Merida,Efectivo contra entrega,Sitio web,4.0,Accesorios,672.56,672.56,Completado
ORD-11179,2024-11-29 20:15:46,CUST-1216,Cargador USB-C 65W,1,Queretaro,Tarjeta de credito,Sitio web,5.0,Accesorios,393.19,393.19,Cancelado
ORD-11462,2024-10-03 15:15:53,CUST-1108,Laptop Gamer X15,1,Puebla,PayPal,Marketplace,1.0,Computo,18215.72,18215.72,Completado
ORD-11839,2024-02-11 05:32:53,CUST-1225,Mouse Inalambrico Pro,1,Ciudad de Mexico,PayPal,Sitio web,3.0,Accesorios,344.26,344.26,Completado
ORD-10277,2024-09-03 06:28:02,CUST-1385,Impresora Multifuncional,1,Puebla,Tarjeta de debito,Sitio web,4.0,Oficina,2698.0,2698.0,Devuelto
ORD-10921,2024-10-31 09:17:36,CUST-1356,Impresora Multifuncional,1,Tijuana,Tarjeta de debito,App movil,3.0,Oficina,2809.35,2809.35,Completado
ORD-10550,2024-11-02 15:52:51,CUST-1142,Tablet 10 pulgadas,2,Tijuana,PayPal,Marketplace,5.0,Computo,4024.51,8049.02,Completado
ORD-10662,2024-08-06 21:42:59,CUST-1066,Bocina Portatil,1,Queretaro,Tarjeta de debito,App movil,5.0,Accesorios,772.01,772.01,Completado
ORD-10971,2024-07-19 15:54:52,CUST-1302,Router WiFi 6,1,Tijuana,Efectivo contra entrega,App movil,5.0,Redes,1531.16,1531.16,Cancelado
ORD-10776,2024-05-09 04:16:05,CUST-1163,Teclado Mecanico RGB,2,Ciudad de Mexico,PayPal,App movil,4.0,Accesorios,1220.61,2441.22,Completado
ORD-11631,2024-12-14 01:54:18,CUST-1245,Cargador USB-C 65W,3,Guadalajara,PayPal,Sitio web,5.0,Accesorios,404.62,1213.86,Completado
ORD-10291,2024-10-22 15:13:56,CUST-1297,Audifonos Bluetooth,1,Ciudad de Mexico,Efectivo contra entrega,Sitio web,5.0,Accesorios,812.67,812.67,Completado
ORD-11496,2024-09-16 17:58:15,CUST-1361,Disco SSD 1TB,5,Merida,PayPal,App movil,4.0,Almacenamiento,1404.82,7024.1,Completado
ORD-10976,2024-05-11 02:12:50,CUST-1036,Silla Ergonomica,1,Queretaro,Tarjeta de credito,Sitio web,4.0,Oficina,2981.72,2981.72,Completado
ORD-10825,2024-11-10 19:40:58,CUST-1201,Impresora Multifuncional,4,Monterrey,Tarjeta de debito,App movil,4.0,Oficina,2866.02,11464.08,Cancelado
ORD-11411,2024-07-27 20:28:30,CUST-1300,Laptop Gamer X15,4,Guadalajara,Tarjeta de credito,Marketplace,1.0,Computo,18393.64,73574.56,Completado
ORD-10711,2024-04-30 17:28:56,CUST-1333,Silla Ergonomica,5,Queretaro,Tarjeta de credito,Sitio web,3.0,Oficina,2912.97,14564.85,Completado
ORD-11649,2024-10-24 15:07:54,CUST-1030,Audifonos Bluetooth,1,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Accesorios,926.85,926.85,Completado
ORD-11420,2024-06-08 19:14:31,CUST-1170,Mouse Inalambrico Pro,2,Ciudad de Mexico,PayPal,App movil,5.0,Accesorios,325.88,651.76,Completado
ORD-10031,2024-11-08 09:02:49,CUST-1115,Mouse Inalambrico Pro,1,Puebla,Tarjeta de debito,Sitio web,2.0,Accesorios,302.35,302.35,Completado
ORD-11889,2024-12-12 13:16:02,CUST-1289,Webcam HD 1080p,2,Queretaro,Transferencia,App movil,4.0,Accesorios,733.19,1466.38,Completado
ORD-11509,2024-10-31 18:53:45,CUST-1273,Cargador USB-C 65W,2,Puebla,PayPal,App movil,5.0,Accesorios,419.1,838.2,Completado
ORD-10172,2024-04-05 15:35:16,CUST-1266,Tablet 10 pulgadas,3,Tijuana,Transferencia,App movil,5.0,Computo,3897.12,11691.36,Completado
ORD-10552,2024-01-18 16:32:15,CUST-1050,Bocina Portatil,5,Puebla,Tarjeta de credito,App movil,3.0,Accesorios,786.81,3934.05,Cancelado
